,Roseburia intestinalis,Phocaeicola vulgatus,Bacteroides uniformis,[Ruminococcus] gnavus,Escherichia coli,Enterocloster clostridioformis,Parabacteroides distasonis,Flavonifractor plautii,Bifidobacterium pseudocatenulatum,Erysipelatoclostridium ramosum,Veillonella atypica,[Clostridium] innocuum,Hungatella hathewayi,Veillonella dispar,Haemophilus sp. HMSC71H05,Veillonella infantium,Bifidobacterium bifidum,Bifidobacterium longum,Haemophilus parainfluenzae,Veillonella parvula,Gordonibacter pamelaeae,Intestinibacter bartlettii,Clostridium neonatale,Bifidobacterium breve,Veillonella sp. T11011-6,Anaerotruncus colihominis,Streptococcus thermophilus,Bifidobacterium dentium,Enterococcus faecium,Tyzzerella nexilis,Megasphaera micronuciformis,Campylobacter concisus,Phocaeicola dorei,Bacteroides faecis,Bifidobacterium adolescentis,Dorea formicigenerans,Coprococcus comes,Collinsella aerofaciens,Parabacteroides merdae,Faecalitalea cylindroides,Bacteroides ovatus,[Ruminococcus] torques,Lacticaseibacillus rhamnosus,Phascolarctobacterium faecium,Bacteroides salyersiae,Blautia wexlerae,Bacteroides caccae,Alistipes putredinis,[Eubacterium] rectale,Eggerthella lenta,Bacteroides fragilis,Eubacterium limosum,Alistipes finegoldii,Enterocloster bolteae,Veillonella rogosae,Streptococcus mitis,Clostridium bolteae CAG:59,Faecalibacterium prausnitzii,Prevotella bivia,Holdemania filiformis,Aeriscardovia aeriphila,Barnesiella intestinihominis,Roseburia faecis,Anaerostipes hadrus,Fusicatenibacter saccharivorans,Roseburia hominis,Ruminococcus bromii,Roseburia inulinivorans,Ruthenibacterium lactatiformans,Bilophila wadsworthia,Coprobacillus cateniformis,Enterocloster asparagiformis,Butyricimonas synergistica,Parabacteroides goldsteinii,Alistipes shahii,Butyricimonas virosa,Victivallis vadensis,Clostridium paraputrificum,Enterocloster lavalensis,Klebsiella michiganensis,Christensenella minuta,Collinsella intestinalis,Streptococcus parasanguinis,Lachnospira pectinoschiza,Eubacterium sp. CAG:180,Eubacterium sp. CAG:38,Dorea longicatena,Lachnospira eligens,Bacteroides galacturonicus,[Clostridium] symbiosum,Gemmiger formicilis,Coprobacter secundus,Blautia obeum,Lactobacillus rogosae,Adlercreutzia equolifaciens,Streptococcus lutetiensis,Enterococcus gallinarum,Enterococcus casseliflavus,Varibaculum cambriense,Citrobacter freundii,Atlantibacter hermannii,Prevotella copri,Prevotella buccae,Acinetobacter pittii,Roseburia sp. CAG:182,Klebsiella oxytoca,Actinomyces sp. ICM47,Blautia hansenii,Bacteroides xylanisolvens,Bacteroides thetaiotaomicron,Dialister invisus,Bacteroides stercoris,Enterocloster aldenensis,Anaerobutyricum hallii,Enterococcus faecalis,Klebsiella pneumoniae,Klebsiella variicola,Klebsiella quasipneumoniae,Gemella haemolysans,Citrobacter youngae,Streptococcus sp. SK643,Paraclostridium bifermentans,Proteobacteria bacterium CAG:139,Anaeroglobus geminatus,Limosilactobacillus mucosae,Turicimonas muris,Parasutterella excrementihominis,Schaalia turicensis,Actinomyces urogenitalis,Streptococcus salivarius,Ligilactobacillus ruminis,Staphylococcus epidermidis,Staphylococcus hominis,Peptostreptococcus anaerobius,Enorma massiliensis,Fusobacterium nucleatum,Slackia isoflavoniconvertens,Megasphaera elsdenii,Bacteroides faecis CAG:32,Phocaeicola plebeius,Lactobacillus paragasseri,Clostridium perfringens,Haemophilus haemolyticus,Blautia sp. CAG:257,Sellimonas intestinalis,Anaerostipes caccae,Bacteroides cellulosilyticus,Clostridium sp. D5,Clostridioides difficile,Gemella sanguinis,Schaalia odontolytica,Actinomyces naeslundii,[Ruminococcus] lactaris,Akkermansia muciniphila,Alistipes inops,Ruminococcus bicirculans,Odoribacter splanchnicus,Firmicutes bacterium CAG:83,Alistipes indistinctus,Firmicutes bacterium CAG:110,Bifidobacterium animalis,Intestinimonas butyriciproducens,Clostridium sp. CAG:58,Agathobaculum butyriciproducens,Enterocloster citroniae,[Eubacterium] siraeum,Bacteroides finegoldii,Coprococcus catus,Eubacterium ramulus,Ruminococcus callidus,Turicibacter sanguinis,Lawsonibacter asaccharolyticus,Holdemanella biformis,Ruminococcus obeum CAG:39,Eisenbergiella massiliensis,Veillonella tobetsuensis,Blautia producta,Firmicutes bacterium CAG:424,Butyricicoccus pullicaecorum,Firmicutes bacterium CAG:646,[Clostridium] spiroforme,Massilimicrobiota timonensis,Blautia coccoides,Streptococcus sp. A12,Clostridium butyricum,Enterococcus avium,Leuconostoc gelidum,Proteus mirabilis,Actinomyces sp. HPA0247,Haemophilus parahaemolyticus,Lachnoclostridium sp. An118,Eubacterium ventriosum,Roseburia sp. CAG:309,Lactobacillus acidophilus,[Clostridium] leptum,Oscillibacter sp. 57_20,Firmicutes bacterium CAG:145,Lactococcus lactis,Roseburia sp. CAG:471,Pseudoflavonifractor sp. An184,Streptococcus infantis,Eubacterium sp. CAG:274,Lachnospiraceae bacterium oral taxon 096,Streptococcus oralis,Citrobacter braakii,Prevotella corporis,Lactococcus raffinolactis,Citrobacter koseri,Haemophilus sputorum,Citrobacter farmeri,Prevotella disiens,Selenomonas artemidis,Eisenbergiella tayi,Actinomyces sp. HMSC035G02,Actinomyces oris,Selenomonas noxia,[Clostridium] scindens,Bacteroides sp. CAG:443,Bacteroides clarus,Dorea sp. CAG:317,Fusobacterium mortiferum,Streptococcus pasteurianus,Clostridium sp. CAG:167,Murimonas intestini,Hungatella effluvii,Dielma fastidiosa,Streptococcus australis,Anaeromassilibacillus sp. An250,Bifidobacterium catenulatum,Eubacterium sp. CAG:251,Prevotella sp. CAG:891,Desulfovibrio piger,Megamonas funiformis,Megamonas funiformis CAG:377,Firmicutes bacterium CAG:94,Megamonas hypermegale,Desulfovibrionaceae bacterium,Ruminococcaceae bacterium D16,Adlercreutzia caecimuris,Coprococcus eutactus,Eubacterium sp. OM08-24,Clostridium sp. CAG:299,Clostridium sp. CAG:242,Lacrimispora saccharolytica,Leuconostoc mesenteroides,Lachnoclostridium sp. An131,Streptococcus sanguinis,Corynebacterium argentoratense,Aggregatibacter aphrophilus,Lachnoclostridium sp. An138,Alistipes onderdonkii,Coprobacter fastidiosus,Enterococcus malodoratus,Terrisporobacter othiniensis,Bifidobacterium pseudolongum,Lachnoclostridium sp. An76,Allisonella histaminiformans,Clostridiales bacterium 1_7_47FAA,[Clostridium] methylpentosum,Oscillibacter sp. CAG:241,Propionibacterium freudenreichii,Denitrobacterium detoxificans,Streptococcus sp. F0442,Raoultella planticola,Actinomyces graevenitzii,Clostridium disporicum,Phocaeicola massiliensis,Phascolarctobacterium succinatutens,Blautia hydrogenotrophica,Sanguibacteroides justesenii,Atopobium minutum,Parvimonas sp. KA00067,Prevotella buccalis,Campylobacter hominis,Porphyromonas sp. HMSC065F10,Gemella morbillorum,Ezakiella coagulans,Monoglobus pectinilyticus,Streptococcus salivarius CAG:79,Campylobacter gracilis,Bacteroides eggerthii,Hungatella xylanolytica,Haemophilus paraphrohaemolyticus,Fusobacterium sp. CAG:439,Dialister pneumosintes,Haemophilus pittmaniae,Christensenella hongkongensis,Clostridiales bacterium CHKCI006,Lachnoclostridium sp. An181,Streptococcus vestibularis,Roseburia sp. CAG:303,Rothia dentocariosa,Sarcina ventriculi,Pediococcus acidilactici,Ligilactobacillus agilis,Limosilactobacillus fermentum,Anaerotignum lactatifermentans,Streptococcus peroris,Desulfovibrio fairfieldensis,Campylobacter showae,Robinsoniella sp. RHS,Actinomyces sp. oral taxon 181,Fusobacterium periodonticum,Faecalicatena orotica,Anaerotruncus sp. CAG:528,Citrobacter pasteurii,Solobacterium moorei,Campylobacter upsaliensis,Bacteroides nordii,Lactonifactor longoviformis,Acidaminococcus intestini,Tractidigestivibacter scatoligenes,Ligilactobacillus saerimneri,Morganella morganii,Limosilactobacillus oris,Peptostreptococcus stomatis,Proteus vulgaris,Paraprevotella xylaniphila,Leuconostoc pseudomesenteroides,Prevotella colorans,Bifidobacterium angulatum,Enterococcus durans,Paraprevotella clara,Escherichia marmotae,Streptococcus mutans,Firmicutes bacterium CAG:95,Lactobacillus delbrueckii,Prevotella sp. CAG:279,disease
PRJNA231909.3112419,0.05152,24.22194,6.25681,0.5008,0.00187,0,0.14995,1.2677,0,0.00853,0.05359,0.19962,0,0.0421,0,0.02318,11.40969,7.94281,0,0.07245,0.0362,0.0248,0,0.47782,0,0.08149,0,0,0,0,0.2765,0,0.02793,0,0,0,0,0,2.55531,0,6.41431,0,0.05496,0,0,3.51083,0,0,0.99299,0.30627,0.94998,0,0,0.06526,0,0.0198,0,7.98012,0,0.00431,0,0,4.11386,2.76443,1.60371,0.0833,0,0.06492,0.04923,0,0.00314,0,0,0,0,0,0,0,0,0,0,0.00373,0.01247,4.2153,0,0,0,0.71955,0,0,0,0,0,0.11289,0,0,0,0,0,0,0,0.005,0,0,0,0.00797,0,0,0,0.59108,0,2.51643,0,1.86182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.05268,0,0.84494,0,0,0,0.01016,0,0.54549,0,0,0.87305,0,0,0,0,0,0,0,0,0,0.03893,0.65329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.93101,0,0,0,0,0,0,0,0,0,0,0,0.04367,0,0,0,0,0,0,0,0,0,0.15047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,healthy
PRJNA231909.3113044,0.03622,3.75742,24.36404,0.09961,0,0,0.3483,0.50108,0.33994,0,0,0,0.08875,0,0,0,0.01709,0.94257,0,0,0.04038,0.00162,0,0.05428,0,0.01875,0.06888,0,0,0,0,0,20.23893,0,0,0.19665,0,0.13738,1.92392,0,0.75469,0.70032,0,0,0,0.03137,0,6.27474,0.15919,0.13136,0.98046,0,3.93978,0,0,0,0,6.61194,0,0,0,0,1.45077,0.94699,0.70899,0.27978,0,1.51536,0.0438,0.00681,0,0.09567,0,0,0,0,0,0,0,0,0,0,0,1.63014,0.13013,0,0,0.55826,0,0,0,0,0.0841,0.05151,0,0,0,0,0,0,0,0.00292,0,0,0,0,0,0,0,4.43901,0,3.68357,0,0.33694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02865,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00297,0.37864,0,1.8825,0,0,0,0,0,1.32801,0.82821,0,0.00469,0,1.35188,0,0,0,0.18732,0.28147,0,0.0635,0.26751,1.32555,0,0.06468,0.11913,0,0.01851,0,0,0.00103,0,0,0,0.08177,0,0.00473,0,0,0,0,0,0,0,0,0,0,0.05564,0,0,0.1558,0,0.0029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01241,0,0,0,0,0,0,0,0,0,0,0,0,0.00649,0,0.49325,0,0,0,0,0,0,0,0,0,1.83535,0,0,0,0,0,0,0,0,0,0,0,0.02827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.31798,0.1467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,healthy
PRJNA231909.3114201,2.91022,0.03641,30.63704,2.94415,0.73817,0,0.00251,1.26243,0.01705,0.40859,0.23181,0.70935,0,0.08367,0,0.07166,0.01646,8.14107,0.04694,1.24807,0.03655,0.08425,0.11887,0.64758,0.00674,0,0,0,0,0.00469,0.02469,0,17.59267,0,0,0,0,0,0,0,0,0,0.13653,0,0,1.36497,0,0,6.98213,0.31299,16.40284,0,0,0,0,0.0024,0,0.00368,0,0,0,0,0,1.24198,0,0,0,0,0.07189,0,0.01446,0,0,0,0,0,0,0.22291,0,0,0,0,0,4.98771,0,0,0,0,0,0,0,0,0,0.058,0,0,0.05068,0,0,0,0,0.00291,0,0,0,0,0,0,0.00207,0,0,0,0,0,0.00208,0,0,0,0,0,0,0,0,0,0,0,0,0.00896,0,0.00515,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018,0,0,0,0,0.03823,0,0,0,0,0.00691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03492,0,0,0,0,0,0,0,0,0,0,0,0.00597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,healthy
PRJNA231909.3107859,0.05153,37.99463,0.00728,3.76355,3.15639,0,2.23039,1.72648,5.47831,0,2.93716,0.01852,0.64256,0.16012,0.22253,0.11096,0,1.78552,0.11513,0,0.00568,0.01329,0.01473,0.92159,0.01226,0,0,0,0,0.04334,0.08945,0,0.01569,0,0,0,0,0,0,0,16.65495,0,0,0,0,3.20343,0,0,0,0.10741,4.7087,0,0,0.72138,0.01872,0,0.54273,6.96317,0,0,0,0,0,1.09464,0,0,0,0,0,0,0,0.10048,0,0,0,0,0,0,0.00283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0411,0,0,0,4.21796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,T1D
PRJNA231909.3107861,17.62242,31.72198,0.00385,1.91082,0,0,2.79672,1.5143,0.54988,0.31717,0,0.01896,0.542,0,0.01159,0,0,1.46551,0,0.00386,0.01231,0.03492,0,0.2686,0,0,0,0,0,0.04996,0,0,0.00225,0,0,0,0,0,0,0,4.8656,0,0,0,0,4.94205,13.66259,0,0,0.21412,1.41435,0,0,0.914,0,0,0.16498,7.59961,0,0,0,0,0,1.29908,0,0,0,0,0,0,0.01323,0.07953,0,0,0,0,0,0,0.00619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.45135,0,0,0,0.65156,0,0,0.06687,0.33681,0.01986,0.02106,0,0,0,0,0,0,0.03326,0,0,0.01358,0.78949,0,0,0.00314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.20689,0,0,0,0,0,0,0,0,1.19438,0,0,0,0,0,0,0,0,0,0.09401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06509,0,0,0,0,0,0,0.0212,0.00678,0.00223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,T1D
PRJNA231909.3107883,0,21.43995,0.00768,0.37492,0,0,1.72179,2.22312,3.1597,0.54365,0,0.08185,0.5348,0,0,0,0,1.8456,0,0.02397,0.05154,0.05375,0,0.34891,0,0.20817,0.0473,0,0,0.15147,0,0,0.0102,0,0,0.09651,0,0,0,0,9.20719,0,0,0,0,12.42647,3.45869,0,0,0.30974,0.85204,0,0,0.89274,0,0,0.22711,10.3409,0,0,0,0,0,1.30678,0,0,8.54472,1.66416,0,0,0.07421,0.02176,0,0,0,0,0,0,0,0,0,0,0.01858,0,0,0,0,0.11916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.76957,0,0,0.04609,1.86403,0,0,0,0,0,0,0,0,0,0,0,0.01195,0.33857,0,0,0.01842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.91962,0,0,0,0,0,0,0,0,12.77019,0,0,0,0,0,0,0,0,0,0.06821,0,0,0,0,0,0,0,0.21531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,T1D
PRJNA231909.3108096,0.01169,40.24955,0.00193,0.6509,0.07817,0,2.91673,0.96069,5.43997,0.16607,0,0.01001,0.1063,0,0,0,0,3.38417,0,0.0377,0.01158,0.05744,0,0.65027,0,0.01363,0.42261,0,0,0.00851,0,0,0.0012,0,0,0.02966,0,0.81248,0,0,4.41584,0,0,0,0,2.26138,6.26234,0,0,0.08433,2.08026,0,0,0.25645,0,0,0.03942,7.93557,0,0,0,0,0,1.14523,0,0.03113,4.44319,2.80704,0.1606,0,0.00189,0.06424,0,0,0,0,0,0,0.00528,0,0,0,0,0,0,0,0,1.79238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.94638,0,0,0.05301,0.59043,0,0,0,0,0,0,0,0,0.0217,0,0,0.03382,0.58134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09291,0,0,0,0,0,0,0,0,7.1799,0,0.07978,0,0,0,0,0,0.48828,0,0.03373,0.01213,0,0,0,0,0,0,0.01179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01011,0.00601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,T1D
PRJNA231909.3108098,9.18543,35.71089,0.00529,0.65978,0.01574,0.05091,1.87491,2.58282,2.4168,0.21367,0,0.0075,0.48034,0,0,0,0,2.40651,0,0.00699,0.02448,0.3186,0,0.4536,0,0.30801,0,0,0,0.03697,0,0,0,0,0,0.13069,0,1.1217,0,0,3.34255,0,0,0,0,3.75854,4.87433,0,0,0.05673,1.12762,0,0,0.29326,0,0,0,8.61693,0,0,0,0,0,1.70942,0,0.49059,4.51826,1.87672,0.32676,0,0.00532,0.0342,0,0,0,0,0,0,0.14235,0,0,0,0,0,0,0,0,1.27526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00714,0,0,0,1.12774,0,0,0.0441,0.64645,0,0,0,0,0,0,0,0,0.00743,0,0,0.00417,0.30532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21047,0,0,0,0,0,0,0,0,4.70552,0,0.33391,0,0,0,0,0,1.18289,0,0.15079,0.07883,0,0,0,0,0,0,0.14886,0,0,0.14342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.35306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,T1D
PRJNA231909.3108100,0.00609,14.50815,0.00569,1.83723,0,0.06269,0.67711,4.57391,9.05749,0.55807,0,0.21944,0.62813,0.02645,0,0,0.43883,4.5261,0.01432,0.0208,0.1129,0.35174,0,0.70937,0,0.07864,0.42077,0,0,0.26602,0,0,0.00116,0,0,1.17795,0,0,0,0,6.50626,0.35404,0,0,0,11.51506,3.74219,2.74245,0,0.43083,0.21356,0,0,0.22418,0.00365,0,0,8.05998,0,0.19294,0,0,0,3.99019,0,3.28092,4.8488,0,0.44871,0,0.07037,0,0,0,0,0,0,0,0.06461,0,0,0,0.07749,0,0,0,0,0.4072,0,0,0,0,0,0,0,0,0,0,0,0.02816,0,0,0,0,0,0,0,0,0,0.59101,0,0,0.04564,1.79575,0,0,0,0,0,0,0,0,0,0,0,0,0.04812,0,0,0.68361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.44569,0,0,0,0,0,0,0,0,4.38253,0,0,0,1.59001,0,0,0,0.41636,0,0.33866,0.03542,0,0,0,0,0,0.08149,0.09683,0,0,0.07815,0,0,0,0,0,0,0,0,0.00989,0,0,0,0,0,0,0,0,0,0,0.27315,0,0.12876,0.05586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.42248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,T1D
PRJNA231909.3108103,0,0.75196,0.00141,6.9623,0,0.01073,0.13136,0.46177,3.25461,0.77023,0,0.17466,0.29406,0,0,0,0,2.04968,0,0,0.10562,0,0,0.25309,0,0.14222,6.00071,0,0,0.3406,0,0,0,0,0,1.17232,0,0,0,0,0.01994,11.99149,0,0,0,22.05729,0,0,0,0.88465,0.22743,0,0,0.11233,0,0.0063,0,1.62039,0,0.12655,0,0,0,9.41293,0,0,16.44906,0.59473,0.85689,0,0.02468,0.03393,0,0,0,0,0,0,0.00226,0,0,0,0.04251,0,0,0,0,1.01498,0,0.11604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03256,2.17658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15102,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03522,3.60556,0,0,0,0,0,0.01297,0.04002,1.97764,0,0,0,0,0.86857,0,0,0,0.17398,0,0.5081,0.01538,0,0,0,0,0,0,0,0,0,0.31576,0,0,0,0,0,0.23291,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9334,0,0.27564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07454,0.05042,0.04798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,T1D
PRJNA231909.3108105,0,26.93196,0.02733,2.27274,0,0.03729,2.49636,2.19451,8.60198,0.4311,0,0.10728,0.49752,0,0,0,0,1.39983,0.05512,0.03439,0.03989,0.07736,0,0.34567,0,0.13327,0,0,0,0.04406,0,0,0.04522,0,0,0.33398,0,0,0,0,4.06268,4.00083,0,0,0,7.77399,0,0,0,0.30308,0.72159,0,0.15203,0.22643,0,0,0,14.76763,0,0.10064,0,0,0,2.63148,0,0,0.00455,0.16116,0.37417,0.0037,0,0.04891,0,0,0,0,0,0,0.03296,0,0,0,0,0,0,0.01841,0,1.24578,0,0.17961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.21773,0,0,0.05085,0.63409,0,0,0,0,0,0,0,0,0.01802,0,0,0.01293,0.65926,0,0,0.15226,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11758,0.67112,0,0,0,0,0.0163,0,0,5.16912,4.73505,0,0,0,0.67711,0,0,0,0.65958,0,0.24561,0.11206,0,0,0,0,0,0,0.11723,0,0,0.53008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00485,0,0.00502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.26817,0,0,0.00946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,T1D
